election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,Google_geog,HERE_geog,MapQuest_geog,AzureMaps_geog,geog
2020-11-03,PA,LANCASTER,LANCASTER,county,4909-1,HEMPFIELD EAST TWP KINGS,,election_day,HEMPFIELD SCHOOL DISTRICT ADMINISTRATION BUILDING,"200 CHURCH ST, LANDISVILLE, PA 17538",4909,ORR,2020-11-02,,POINT (-76.41047879999999 40.0919167),POINT (-76.41056 40.09136),POINT (-76.409853 40.091503),POINT (-76.41048000000001 40.09146),POINT (-76.41047879999999 40.0919167)
2020-11-03,PA,LANCASTER,LANCASTER,county,4911-1,HEMPFIELD EAST TWP LANDISVILLE,,election_day,THE CHURCH OF GOD OF LANDISVILLE,"171 CHURCH ST, LANDISVILLE, PA 17538",4911,ORR,2020-11-02,,POINT (-76.4098446 40.0934911),POINT (-76.40924 40.09374),POINT (-76.410112 40.093588),POINT (-76.40963000000001 40.09363),POINT (-76.4098446 40.0934911)
2020-11-03,PA,LANCASTER,LANCASTER,county,4912-1,HEMPFIELD EAST TWP MILLCREEK,,election_day,HEMPFIELD AREA RECREATION COMMISSION,"950 CHURCH ST, LANDISVILLE, PA 17538",4912,ORR,2020-11-02,,POINT (-76.41304029999999 40.0690654),POINT (-76.41321000000001 40.0694),POINT (-76.411948 40.068368),POINT (-76.41249000000001 40.06853),POINT (-76.41304029999999 40.0690654)
2020-11-03,PA,LANCASTER,LANCASTER,county,4913-1,HEMPFIELD EAST TWP PETERSBURG,,election_day,HEMPFIELD CHURCH OF THE BRETHREN,"1186 STEVENS ST, MANHEIM, PA 17545",4913,ORR,2020-11-02,,POINT (-76.376098 40.1018339),POINT (-76.37609 40.10185),POINT (-76.37624 40.102808),POINT (-76.37612 40.10197),POINT (-76.376098 40.1018339)
2020-11-03,PA,LANCASTER,LANCASTER,county,4914-1,HEMPFIELD EAST TWP PLEASANT VIEW,,election_day,REALITY CHURCH,"2301 HARRISBURG PK, LANCASTER, PA 17601",4914,ORR,2020-11-02,,POINT (-76.36201009999999 40.07418320000001),POINT (-76.36134 40.07316),POINT (-76.361842 40.071346),POINT (-76.36081 40.07328),POINT (-76.36201009999999 40.07418320000001)
2020-11-03,PA,LANCASTER,LANCASTER,county,4915-1,HEMPFIELD EAST TWP ROHRERSTOWN,,election_day,CHURCH OF THE APOSTLES,"1850 MARIETTA AVE, LANCASTER, PA 17603",4915,ORR,2020-11-02,,POINT (-76.3522871 40.0488375),POINT (-76.35026000000001 40.05004),POINT (-76.35127799999999 40.050412),POINT (-76.35244 40.0491),POINT (-76.3522871 40.0488375)
2020-11-03,PA,LANCASTER,LANCASTER,county,4916-1,HEMPFIELD EAST TWP SCOTLAND,,election_day,EAST HEMPFIELD TOWNSHIP MUNICIPAL BUILDING,"1700 NISSLEY RD, LANDISVILLE, PA 17538",4916,ORR,2020-11-02,,POINT (-76.4003525 40.095427),POINT (-76.40214 40.09566),POINT (-76.399833 40.094977),POINT (-76.40039 40.09529),POINT (-76.4003525 40.095427)
2020-11-03,PA,LANCASTER,LANCASTER,county,5001-1,HEMPFIELD WEST TWP CHESTNUT HILL,,election_day,TRINITY REFORMED UNITED CHURCH OF CHRIST,"450 W MAIN ST, MOUNTVILLE, PA 17554",5001,ORR,2020-11-02,,POINT (-76.44279639999999 40.03728),POINT (-76.44280999999999 40.03717),POINT (-76.44293399999999 40.037691),POINT (-76.44280999999999 40.0374),POINT (-76.44279639999999 40.03728)
2020-11-03,PA,LANCASTER,LANCASTER,county,5002-1,HEMPFIELD WEST TWP FARMDALE,,election_day,SILVER SPRING BAPTIST CHURCH,"4001 MARIETTA AVE, COLUMBIA, PA 17512",5002,ORR,2020-11-02,,POINT (-76.45138299999999 40.0663083),POINT (-76.45152 40.0664),POINT (-76.45152899999999 40.065875),POINT (-76.45152 40.0664),POINT (-76.45138299999999 40.0663083)
2020-11-03,PA,LANCASTER,LANCASTER,county,5003-1,HEMPFIELD WEST TWP IRONVILLE,,election_day,IRONVILLE UNITED METHODIST CHURCH,"4020 HOLLY DR, COLUMBIA, PA 17512",5003,ORR,2020-11-02,,POINT (-76.46378159999999 40.054816),POINT (-76.46375999999999 40.05473),POINT (-76.46523999999999 40.05522),POINT (-76.46526 40.05547),POINT (-76.46378159999999 40.054816)
2020-11-03,PA,LANCASTER,LANCASTER,county,5004-1,HEMPFIELD WEST TWP SILVER SPRING,,election_day,WEST HEMPFIELD TOWNSHIP BUILDING & FIRE DEPARTMENT,"3476 MARIETTA AVE, LANCASTER, PA 17601",5004,ORR,2020-11-02,,POINT (-76.4267064 40.0618032),,POINT (-76.426267 40.062353),POINT (-76.42645 40.06173),POINT (-76.4267064 40.0618032)
2020-11-03,PA,LANCASTER,LANCASTER,county,5005-1,HEMPFIELD WEST TWP OYSTER POINT,,election_day,HEMPFIELD UNITED METHODIST CHURCH,"3050 MARIETTA AVE, LANCASTER, PA 17601",5005,ORR,2020-11-02,,POINT (-76.40308229999999 40.05723649999999),,POINT (-76.402209 40.058196),POINT (-76.40299 40.05747),POINT (-76.40308229999999 40.05723649999999)
2020-11-03,PA,LANCASTER,LANCASTER,county,5006-1,HEMPFIELD WEST TWP HIGHLAND PARK,,election_day,MOUNTVILLE CHURCH OF THE BRETHREN,"60 CLAY ST, MOUNTVILLE, PA 17554",5006,ORR,2020-11-02,,POINT (-76.42733919999999 40.0417384),POINT (-76.42751 40.0422),POINT (-76.427234 40.04212),POINT (-76.4278 40.04169),POINT (-76.42733919999999 40.0417384)
2020-11-03,PA,LANCASTER,LANCASTER,county,5007-1,HEMPFIELD WEST TWP SALUNGA,,election_day,WAYSIDE PRESBYTERIAN CHURCH,"600 STONY BATTERY RD, LANDISVILLE, PA 17538",5007,ORR,2020-11-02,,POINT (-76.4209207 40.0849438),POINT (-76.42125 40.08489),POINT (-76.42012099999999 40.08492),POINT (-76.42084 40.08497),POINT (-76.4209207 40.0849438)
