election_date,state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,polling_place_id,location_type,name,address,notes,source,source_date,source_notes,Google_geog,HERE_geog,MapQuest_geog,AzureMaps_geog,geog
2020-11-03,VA,PRINCE WILLIAM COUNTY,PRINCE WILLIAM COUNTY,county,,701 - BELMONT,,election_day,BELMONT ELEMENTARY SCHOOL,"751 Norwood Ln, Woodbridge, VA 22191-1340",,website,2020-11-01,,POINT (-77.23918700000002 38.65793499999999),POINT (-77.24003999999999 38.65665),,POINT (-77.24045 38.6569),POINT (-77.23918700000002 38.65793499999999)
2020-11-03,VA,PRINCE WILLIAM COUNTY,PRINCE WILLIAM COUNTY,county,,702 - LIBRARY,,election_day,POTOMAC BRANCH LIBRARY,"2201 Opitz Blvd, Woodbridge, VA 22191-3309",,website,2020-11-01,,POINT (-77.2806525 38.6327026),POINT (-77.28064000000001 38.63271),,POINT (-77.27988999999999 38.63226),POINT (-77.2806525 38.6327026)
2020-11-03,VA,PRINCE WILLIAM COUNTY,PRINCE WILLIAM COUNTY,county,,703 - LYNN,,election_day,LYNN MIDDLE SCHOOL,"1650 Prince William Pkwy, Woodbridge, VA 22191-2044",,website,2020-11-01,,POINT (-77.26294969999999 38.6523589),POINT (-77.26259 38.65304),,POINT (-77.26309000000001 38.6523),POINT (-77.26294969999999 38.6523589)
2020-11-03,VA,PRINCE WILLIAM COUNTY,PRINCE WILLIAM COUNTY,county,,704 - PORTER,,election_day,PORTER TRADITIONAL SCHOOL,"15311 FOREST GROVE DRIVE, WOODBRIDGE, VA 22191",,website,2020-11-01,,POINT (-77.27706139999999 38.6174673),POINT (-77.27692999999999 38.6176),POINT (-77.277451 38.617424),POINT (-77.27691 38.61698),POINT (-77.27706139999999 38.6174673)
2020-11-03,VA,PRINCE WILLIAM COUNTY,PRINCE WILLIAM COUNTY,county,,705 - POTOMAC VIEW,,election_day,POTOMAC VIEW ELEMENTARY SCHOOL,"14601 Lamar Rd, Woodbridge, VA 22191-2918",,website,2020-11-01,,POINT (-77.255528 38.636026),POINT (-77.25541 38.63622),,POINT (-77.25551 38.63618),POINT (-77.255528 38.636026)
2020-11-03,VA,PRINCE WILLIAM COUNTY,PRINCE WILLIAM COUNTY,county,,706 - RIPPON,,election_day,RIPPON MIDDLE SCHOOL,"15101 Blackburn Rd, Woodbridge, VA 22191-3821",,website,2020-11-01,,POINT (-77.267314 38.6228507),POINT (-77.26761 38.62248),,POINT (-77.26775000000001 38.62239),POINT (-77.267314 38.6228507)
2020-11-03,VA,PRINCE WILLIAM COUNTY,PRINCE WILLIAM COUNTY,county,,707 - KILBY,,election_day,KILBY ELEMENTARY SCHOOL,"1800 Horner Rd, Woodbridge, VA 22191-1917",,website,2020-11-01,,POINT (-77.2689037 38.6583234),POINT (-77.26909999999999 38.65821),,POINT (-77.26951 38.65851),POINT (-77.2689037 38.6583234)
2020-11-03,VA,PRINCE WILLIAM COUNTY,PRINCE WILLIAM COUNTY,county,,708 - RIVER OAKS,,election_day,River Oaks Elementary School,"16950 McGuffeys Trail, Woodbridge, VA 22191",,website,2020-11-01,,POINT (-77.2945079 38.58344200000001),POINT (-77.29451 38.58344),,POINT (-77.29442 38.58361),POINT (-77.2945079 38.58344200000001)
2020-11-03,VA,PRINCE WILLIAM COUNTY,PRINCE WILLIAM COUNTY,county,,709 - FREEDOM,,election_day,FREEDOM HIGH SCHOOL,"15201 Neabsco Mills Road, Woodbridge, VA 22191",,website,2020-11-01,,POINT (-77.2878472 38.62158650000001),POINT (-77.28807999999999 38.621),,POINT (-77.28776000000001 38.62147),POINT (-77.2878472 38.62158650000001)
2020-11-03,VA,PRINCE WILLIAM COUNTY,PRINCE WILLIAM COUNTY,county,,710 - POWELLS CREEK,,election_day,POTOMAC MIDDLE SCHOOL,"3130 Panther Pride Drive, Dumfries, VA 22026-2534",,website,2020-11-01,,POINT (-77.3065185 38.5927401),POINT (-77.30585000000001 38.5909),,POINT (-77.30633 38.59352),POINT (-77.3065185 38.5927401)
